channel,ip_address,session_id,user_id,event,user_group,current_time,query,product_id,product,quantity
Social media,255.234.85.245,8d6aec767eeac236a25bc00f9c43bfab2f27a7fea16cf56def6baf96cff43f0c,470874,AddToCart,grp-214,1696831843665,Random Query,32994,Mobile Phone,1
Social media,133.33.44.13,a56df112a3f18d7dc0e2e8c510adc771431d2ba636f1a14db370ce23dbe36460,239674,AddToCart,grp-239,1696831843674,Random Query,281174,Mobile Phone,1
Other,167.92.29.1,4379242d97a6f2d0e4fbd034b170a6a9d5989268499c921e27d007161ae111b2,819625,IncreaseQuantity,grp-051,1696831843681,Random Query,298967,Mobile Phone,1
Referral,95.25.200.154,1f0728b3fe24f250fe5be4276d2305f5ef9c921d34e77a11dec4cb22f502fcd7,648544,AddToCart,grp-136,1696831843690,Random Query,515637,Mobile Phone,1
Referral,95.25.200.154,1f0728b3fe24f250fe5be4276d2305f5ef9c921d34e77a11dec4cb22f502fcd7,648544,AddToCart,grp-136,1696831843696,Random Query,514797,Mobile Phone,1
Social media,201.151.181.148,90ad03ef61fea8526a71e1cb1b3462141aa572e50e455c2f83b3e1bfa1fecc22,374736,AddToCart,grp-118,1696831843705,Random Query,170410,Mobile Phone,1
Social media,201.151.181.148,90ad03ef61fea8526a71e1cb1b3462141aa572e50e455c2f83b3e1bfa1fecc22,374736,AddToCart,grp-118,1696831843713,Random Query,28912,Mobile Phone,1
Social media,201.151.181.148,90ad03ef61fea8526a71e1cb1b3462141aa572e50e455c2f83b3e1bfa1fecc22,374736,AddToCart,grp-118,1696831843718,Random Query,374124,Mobile Phone,1
Direct,183.173.216.59,75cd57e0684c5eab21aee7692e23aa737bb0ff35126d5539a2fb83393241fe8e,48024,AddToCart,grp-048,1696831843726,Random Query,314605,Mobile Phone,1
Direct,202.107.146.213,c5cb57624ecc2ca3943d8cbede017b8fc3ef57b9d4cfe740b7a525104bc645bb,396363,IncreaseQuantity,grp-140,1696831843742,Random Query,139659,Mobile Phone,2
Direct,202.107.146.213,c5cb57624ecc2ca3943d8cbede017b8fc3ef57b9d4cfe740b7a525104bc645bb,396363,IncreaseQuantity,grp-140,1696831843745,Random Query,685586,Mobile Phone,7
Direct,5.101.244.234,d23c8604146cbc94e60cef348e25401a90b0723afd96a6a35fd2a73c401cbef2,104484,AddToCart,grp-104,1696831843753,Random Query,821249,Mobile Phone,1
Direct,5.101.244.234,d23c8604146cbc94e60cef348e25401a90b0723afd96a6a35fd2a73c401cbef2,104484,AddToCart,grp-104,1696831843756,Random Query,262715,Mobile Phone,1
Social media,154.32.203.118,93ef6141cca123288456586fd666d6a97daaf3dc0a80419ad5641ce12373129a,805384,AddToCart,grp-037,1696831843763,Random Query,591375,Mobile Phone,1
Social media,154.32.203.118,93ef6141cca123288456586fd666d6a97daaf3dc0a80419ad5641ce12373129a,805384,IncreaseQuantity,grp-037,1696831843768,Random Query,486423,Mobile Phone,4
Social media,154.32.203.118,93ef6141cca123288456586fd666d6a97daaf3dc0a80419ad5641ce12373129a,805384,IncreaseQuantity,grp-037,1696831843770,Random Query,383926,Mobile Phone,5
Organic search,125.102.121.103,1e1197254ec1ac5d6ff9db2f46ff44a09a243bc6b15975a9f6d8eb724c2d105e,48222,AddToCart,grp-048,1696831843781,Random Query,602674,Mobile Phone,1
Direct,101.174.74.92,978510db227e13e4aa7bf418af5a9322e35cb1ee67c36dc9ef926cc4433e8f61,435346,AddToCart,grp-179,1696831843785,Random Query,473829,Mobile Phone,1
Direct,101.174.74.92,978510db227e13e4aa7bf418af5a9322e35cb1ee67c36dc9ef926cc4433e8f61,435346,AddToCart,grp-179,1696831843786,Random Query,889719,Mobile Phone,1
Direct,101.174.74.92,978510db227e13e4aa7bf418af5a9322e35cb1ee67c36dc9ef926cc4433e8f61,435346,AddToCart,grp-179,1696831843787,Random Query,815353,Mobile Phone,1
Direct,101.174.74.92,978510db227e13e4aa7bf418af5a9322e35cb1ee67c36dc9ef926cc4433e8f61,435346,AddToCart,grp-179,1696831843791,Random Query,613280,Mobile Phone,1
Direct,101.174.74.92,978510db227e13e4aa7bf418af5a9322e35cb1ee67c36dc9ef926cc4433e8f61,435346,IncreaseQuantity,grp-179,1696831843794,Random Query,780187,Mobile Phone,3
Direct,101.174.74.92,978510db227e13e4aa7bf418af5a9322e35cb1ee67c36dc9ef926cc4433e8f61,435346,AddToCart,grp-179,1696831843799,Random Query,397822,Mobile Phone,3
Social media,50.193.44.33,8e5766a6d454ed34ff47bdd9950d2d1e1d58fce66d8b3f56e1304bbba096d82c,695319,AddToCart,grp-183,1696831843811,Random Query,167463,Mobile Phone,1
Other,168.0.10.129,8832c67fbfb2d95b14f9daa9979436e8165bbd35f72d44ea63b72577dc53e88d,643338,AddToCart,grp-131,1696831843817,Random Query,949950,Mobile Phone,1
Referral,104.29.7.39,2c0c6b44dea636c42423dbd8c555b49867f153f3861be8826ff00c557336e3c2,58661,AddToCart,grp-058,1696831843828,Random Query,183239,Mobile Phone,1
Referral,104.29.7.39,2c0c6b44dea636c42423dbd8c555b49867f153f3861be8826ff00c557336e3c2,58661,AddToCart,grp-058,1696831843829,Random Query,947392,Mobile Phone,1
Social media,153.180.86.84,f811bad022d4b0f482d049880aef3f536298d3458cce8342d8e614271553209f,86967,IncreaseQuantity,grp-086,1696831843840,Random Query,223879,Mobile Phone,1
Social media,215.87.143.102,3c9c221f5fe4eea8263cc87dc4eb1c34f5ad5ee631a234856eb9bdf9b196dddb,675991,AddToCart,grp-163,1696831843849,Random Query,425705,Mobile Phone,1
Social media,215.87.143.102,3c9c221f5fe4eea8263cc87dc4eb1c34f5ad5ee631a234856eb9bdf9b196dddb,675991,AddToCart,grp-163,1696831843854,Random Query,859208,Mobile Phone,1
Social media,215.87.143.102,3c9c221f5fe4eea8263cc87dc4eb1c34f5ad5ee631a234856eb9bdf9b196dddb,675991,AddToCart,grp-163,1696831843859,Random Query,878136,Mobile Phone,1
Direct,133.33.44.13,b6c547ac5cf381f87087ae6011f7938a4565d45b2923e1daf9e3b963c38308c2,155781,AddToCart,grp-155,1696831843865,Random Query,293556,Mobile Phone,1
Other,24.7.152.228,105bf2a718a510b8183602973d5bdad529e48084d59abc908c86ebe326c82f58,779955,IncreaseQuantity,grp-011,1696831843871,Random Query,773582,Mobile Phone,4
Other,24.7.152.228,105bf2a718a510b8183602973d5bdad529e48084d59abc908c86ebe326c82f58,779955,IncreaseQuantity,grp-011,1696831843875,Random Query,383777,Mobile Phone,5
Other,24.7.152.228,105bf2a718a510b8183602973d5bdad529e48084d59abc908c86ebe326c82f58,779955,AddToCart,grp-011,1696831843884,Random Query,809705,Mobile Phone,5
Referral,215.235.153.76,55270fa7e0f4284500dadab94bc20f6932e93a608cf44e9d086aaa22694c7e32,640109,IncreaseQuantity,grp-128,1696831843896,Random Query,970748,Mobile Phone,4
Referral,215.235.153.76,55270fa7e0f4284500dadab94bc20f6932e93a608cf44e9d086aaa22694c7e32,640109,IncreaseQuantity,grp-128,1696831843901,Random Query,755582,Mobile Phone,6
Referral,215.235.153.76,55270fa7e0f4284500dadab94bc20f6932e93a608cf44e9d086aaa22694c7e32,640109,AddToCart,grp-128,1696831843910,Random Query,574882,Mobile Phone,6
Social media,208.92.91.242,a9dad27f699567f11dbd6232cf1ed969c284d984876088c8cae723a0820ad223,852795,AddToCart,grp-084,1696831843922,Random Query,385466,Mobile Phone,1
Social media,208.92.91.242,a9dad27f699567f11dbd6232cf1ed969c284d984876088c8cae723a0820ad223,852795,AddToCart,grp-084,1696831843927,Random Query,892613,Mobile Phone,1
Social media,208.92.91.242,a9dad27f699567f11dbd6232cf1ed969c284d984876088c8cae723a0820ad223,852795,AddToCart,grp-084,1696831843929,Random Query,330341,Mobile Phone,1
Direct,66.221.183.7,7d0b77761727b56d867adc3fb3f87b95e85318b9f89f896d1d248671dfe0bb38,42980,AddToCart,grp-042,1696831843935,Random Query,724985,Mobile Phone,1
Direct,66.221.183.7,7d0b77761727b56d867adc3fb3f87b95e85318b9f89f896d1d248671dfe0bb38,42980,IncreaseQuantity,grp-042,1696831843937,Random Query,14493,Mobile Phone,3
Direct,66.221.183.7,7d0b77761727b56d867adc3fb3f87b95e85318b9f89f896d1d248671dfe0bb38,42980,IncreaseQuantity,grp-042,1696831843943,Random Query,804924,Mobile Phone,4
Direct,66.221.183.7,7d0b77761727b56d867adc3fb3f87b95e85318b9f89f896d1d248671dfe0bb38,42980,AddToCart,grp-042,1696831843944,Random Query,390867,Mobile Phone,4
Other,104.49.106.184,2e929493e21e12fb9c366ca85e97e1fa4b358d8450139324af1278b4d9262da9,680208,AddToCart,grp-168,1696831843970,Random Query,537068,Mobile Phone,1
Other,104.49.106.184,2e929493e21e12fb9c366ca85e97e1fa4b358d8450139324af1278b4d9262da9,680208,AddToCart,grp-168,1696831843974,Random Query,203824,Mobile Phone,1
Organic search,2.163.94.50,f6226b5b03c5bb5ed934c06e8f3f9fd66e00b53add7daafb415ce31a377f70dc,61381,IncreaseQuantity,grp-061,1696831843977,Random Query,597915,Mobile Phone,1
Referral,8.153.0.186,eaef06aad1561c98c2c82721af4b6e2f5c5dc374bb751bb1b35917298db3e096,884565,IncreaseQuantity,grp-116,1696831843996,Random Query,766063,Mobile Phone,1
Referral,8.153.0.186,eaef06aad1561c98c2c82721af4b6e2f5c5dc374bb751bb1b35917298db3e096,884565,IncreaseQuantity,grp-116,1696831844001,Random Query,357824,Mobile Phone,4
Organic search,121.144.28.245,02cd667f3cea266d3b7e8e822c210dadce9ef37309987fa0e2fe2889eef7faeb,624333,IncreaseQuantity,grp-112,1696831844017,Random Query,262407,Mobile Phone,4
Organic search,121.144.28.245,02cd667f3cea266d3b7e8e822c210dadce9ef37309987fa0e2fe2889eef7faeb,624333,AddToCart,grp-112,1696831844020,Random Query,465767,Mobile Phone,4
Organic search,121.144.28.245,02cd667f3cea266d3b7e8e822c210dadce9ef37309987fa0e2fe2889eef7faeb,624333,AddToCart,grp-112,1696831844026,Random Query,84774,Mobile Phone,4
Organic search,121.144.28.245,02cd667f3cea266d3b7e8e822c210dadce9ef37309987fa0e2fe2889eef7faeb,624333,AddToCart,grp-112,1696831844027,Random Query,395370,Mobile Phone,4
Referral,244.114.99.160,4384fcd6e61f8717aae48e413599e9a444819392027bf97ad7720ed3c5810c78,520116,AddToCart,grp-008,1696831844031,Random Query,568203,Mobile Phone,1
Referral,244.114.99.160,4384fcd6e61f8717aae48e413599e9a444819392027bf97ad7720ed3c5810c78,520116,AddToCart,grp-008,1696831844037,Random Query,957608,Mobile Phone,1
Referral,244.114.99.160,4384fcd6e61f8717aae48e413599e9a444819392027bf97ad7720ed3c5810c78,520116,AddToCart,grp-008,1696831844041,Random Query,374877,Mobile Phone,1
Other,208.92.91.242,3cfe79cca077c1d3dce0a1960845a7e7ce4f463697b56a0ef27c42d61f549ace,560880,AddToCart,grp-048,1696831844047,Random Query,720701,Mobile Phone,1
Other,208.92.91.242,3cfe79cca077c1d3dce0a1960845a7e7ce4f463697b56a0ef27c42d61f549ace,560880,AddToCart,grp-048,1696831844048,Random Query,52033,Mobile Phone,1
Other,56.151.31.174,50d64293a9d8d3ac14463190c1812cd797bc28608ea6970ee76b9a870530d0e9,831548,AddToCart,grp-063,1696831844067,Random Query,87395,Mobile Phone,1
Other,56.151.31.174,50d64293a9d8d3ac14463190c1812cd797bc28608ea6970ee76b9a870530d0e9,831548,AddToCart,grp-063,1696831844077,Random Query,72478,Mobile Phone,1
Referral,82.46.164.122,3a001dc356a1c03a70470601134c1d918e3bb0655022924874f7a02e09b85de6,485615,IncreaseQuantity,grp-229,1696831844081,Random Query,916528,Mobile Phone,3
Direct,230.91.71.143,269170e551121e0ac11f66c4cb5eaf8a1e8b10d89771bdc09636991c2d08421b,687896,AddToCart,grp-175,1696831844096,Random Query,868990,Mobile Phone,1
Direct,230.91.71.143,269170e551121e0ac11f66c4cb5eaf8a1e8b10d89771bdc09636991c2d08421b,687896,IncreaseQuantity,grp-175,1696831844105,Random Query,898501,Mobile Phone,4
Direct,77.143.165.82,33b9f248b176fc01fa750177d44a6242d6455fd27dc9411dcd543218e82c0a48,215538,AddToCart,grp-215,1696831844107,Random Query,586152,Mobile Phone,1
Other,252.54.85.252,e2d91d69dee73b57045b6cc37edf9da2b020a16363749a14d741481cfe8bbfcf,335261,AddToCart,grp-079,1696831844114,Random Query,850935,Mobile Phone,1
Other,252.54.85.252,e2d91d69dee73b57045b6cc37edf9da2b020a16363749a14d741481cfe8bbfcf,335261,AddToCart,grp-079,1696831844115,Random Query,562413,Mobile Phone,1
Direct,2.121.166.168,0a874b698ba419325d7a3b926731e31ca02df35303ea2888b3190b6e6f05250e,606166,AddToCart,grp-094,1696831844130,Random Query,601949,Mobile Phone,1
Direct,2.121.166.168,0a874b698ba419325d7a3b926731e31ca02df35303ea2888b3190b6e6f05250e,606166,IncreaseQuantity,grp-094,1696831844135,Random Query,919329,Mobile Phone,2
Organic search,230.87.29.155,950a591c39a3b4687388eee2c7f4c7406e72dddba32446a45780e9fa0c50a4ef,375349,AddToCart,grp-119,1696831844155,Random Query,13643,Mobile Phone,1
Social media,25.197.229.115,f35bbd1a0b765e139ac08ebc2c47fc0cc6271eb8d08dd03c2e681b2464a917cb,641869,IncreaseQuantity,grp-129,1696831844164,Random Query,104753,Mobile Phone,3
Social media,25.197.229.115,f35bbd1a0b765e139ac08ebc2c47fc0cc6271eb8d08dd03c2e681b2464a917cb,641869,AddToCart,grp-129,1696831844172,Random Query,105340,Mobile Phone,3
Referral,225.177.4.55,4a286a614384477dd0af8bef6a8293eab4b2d941736ad8984c38470c69de951a,900810,AddToCart,grp-132,1696831844187,Random Query,242466,Mobile Phone,1
Referral,225.177.4.55,4a286a614384477dd0af8bef6a8293eab4b2d941736ad8984c38470c69de951a,900810,AddToCart,grp-132,1696831844191,Random Query,607675,Mobile Phone,1
Social media,62.243.81.172,40a8f03ce6df676408e1a963d13b7de42198f038b498387aeac82f92b3a69b51,146340,IncreaseQuantity,grp-146,1696831844199,Random Query,559699,Mobile Phone,2
Other,19.251.19.245,b04916a75c2bc29d2f728cc3045615de44f24279c926bf7e3eaa99dc493a2b27,478620,AddToCart,grp-222,1696831844201,Random Query,212757,Mobile Phone,1
Other,19.251.19.245,b04916a75c2bc29d2f728cc3045615de44f24279c926bf7e3eaa99dc493a2b27,478620,IncreaseQuantity,grp-222,1696831844203,Random Query,354058,Mobile Phone,2
Other,19.251.19.245,b04916a75c2bc29d2f728cc3045615de44f24279c926bf7e3eaa99dc493a2b27,478620,IncreaseQuantity,grp-222,1696831844209,Random Query,30598,Mobile Phone,3
Direct,153.194.135.41,a3debcf3793e1463e0b4bb6b252a5724703a366c7e9e4e018e5b308c6d9347d9,512644,AddToCart,grp-000,1696831844217,Random Query,702408,Mobile Phone,1
Direct,153.194.135.41,a3debcf3793e1463e0b4bb6b252a5724703a366c7e9e4e018e5b308c6d9347d9,512644,AddToCart,grp-000,1696831844223,Random Query,2160,Mobile Phone,1
Direct,153.194.135.41,a3debcf3793e1463e0b4bb6b252a5724703a366c7e9e4e018e5b308c6d9347d9,512644,AddToCart,grp-000,1696831844230,Random Query,734569,Mobile Phone,1
Direct,153.194.135.41,a3debcf3793e1463e0b4bb6b252a5724703a366c7e9e4e018e5b308c6d9347d9,512644,AddToCart,grp-000,1696831844233,Random Query,485266,Mobile Phone,1
Other,121.150.149.208,9c7dec26144f153f97d71357a691532108d162c2f7ec6434f7886d5e860eae96,591786,IncreaseQuantity,grp-079,1696831844241,Random Query,970069,Mobile Phone,2
Social media,221.217.39.211,32c95dd72283818fd1528cf4189ada8adaecf2adc730209bc6d8831f39efcb79,181932,IncreaseQuantity,grp-181,1696831844247,Random Query,397124,Mobile Phone,1
Social media,221.217.39.211,32c95dd72283818fd1528cf4189ada8adaecf2adc730209bc6d8831f39efcb79,181932,AddToCart,grp-181,1696831844257,Random Query,39290,Mobile Phone,1
Social media,221.217.39.211,32c95dd72283818fd1528cf4189ada8adaecf2adc730209bc6d8831f39efcb79,181932,AddToCart,grp-181,1696831844259,Random Query,284627,Mobile Phone,1
Social media,221.217.39.211,32c95dd72283818fd1528cf4189ada8adaecf2adc730209bc6d8831f39efcb79,181932,AddToCart,grp-181,1696831844260,Random Query,462567,Mobile Phone,1
Social media,221.217.39.211,32c95dd72283818fd1528cf4189ada8adaecf2adc730209bc6d8831f39efcb79,181932,AddToCart,grp-181,1696831844262,Random Query,365308,Mobile Phone,1
Direct,47.143.90.206,746d34edbabeb85bd2f9981a009adc9ce23a30bb4740e273bdc84f98abb83ae4,713038,IncreaseQuantity,grp-201,1696831844271,Random Query,324252,Mobile Phone,1
Direct,47.143.90.206,746d34edbabeb85bd2f9981a009adc9ce23a30bb4740e273bdc84f98abb83ae4,713038,IncreaseQuantity,grp-201,1696831844278,Random Query,184840,Mobile Phone,4
Direct,54.16.251.155,21c98fb305cbee5d7040f2b8ead08a832ea9c6705660d3b9cc5fe2cbb35ae71e,418860,IncreaseQuantity,grp-162,1696831844291,Random Query,274889,Mobile Phone,1
Direct,54.16.251.155,21c98fb305cbee5d7040f2b8ead08a832ea9c6705660d3b9cc5fe2cbb35ae71e,418860,IncreaseQuantity,grp-162,1696831844303,Random Query,439785,Mobile Phone,2
Organic search,46.174.64.1,f38a987a51df0caa5a54808e27d8316939fbade11cd59c82c7123b34e5c42d0b,824425,AddToCart,grp-056,1696831844331,Random Query,307612,Mobile Phone,1
Organic search,46.174.64.1,f38a987a51df0caa5a54808e27d8316939fbade11cd59c82c7123b34e5c42d0b,824425,AddToCart,grp-056,1696831844335,Random Query,490729,Mobile Phone,1
Other,2.163.94.50,15191081843c365d02017aaab03794a8a8a0eda9accfda3103fd79eea306c8f6,620040,AddToCart,grp-108,1696831844337,Random Query,261278,Mobile Phone,1
Other,2.163.94.50,15191081843c365d02017aaab03794a8a8a0eda9accfda3103fd79eea306c8f6,620040,AddToCart,grp-108,1696831844339,Random Query,65520,Mobile Phone,1
Other,2.163.94.50,15191081843c365d02017aaab03794a8a8a0eda9accfda3103fd79eea306c8f6,620040,AddToCart,grp-108,1696831844343,Random Query,600392,Mobile Phone,1
Other,2.163.94.50,15191081843c365d02017aaab03794a8a8a0eda9accfda3103fd79eea306c8f6,620040,IncreaseQuantity,grp-108,1696831844345,Random Query,790319,Mobile Phone,2
Referral,250.182.199.16,8e8fdd72f47de731e3af6a4c5dd85d27fe87f8b28e9143ba3519ba77c1d7db68,291384,IncreaseQuantity,grp-035,1696831844360,Random Query,341574,Mobile Phone,1
Referral,250.182.199.16,8e8fdd72f47de731e3af6a4c5dd85d27fe87f8b28e9143ba3519ba77c1d7db68,291384,AddToCart,grp-035,1696831844364,Random Query,202316,Mobile Phone,1
Referral,250.182.199.16,8e8fdd72f47de731e3af6a4c5dd85d27fe87f8b28e9143ba3519ba77c1d7db68,291384,IncreaseQuantity,grp-035,1696831844366,Random Query,892550,Mobile Phone,2
Referral,250.182.199.16,8e8fdd72f47de731e3af6a4c5dd85d27fe87f8b28e9143ba3519ba77c1d7db68,291384,IncreaseQuantity,grp-035,1696831844369,Random Query,711784,Mobile Phone,3
Social media,230.87.29.155,1eb63ef7d7a122f5b18581153b42fdd7a3ccc9e96dd0cfd056303813d52a742b,653098,AddToCart,grp-141,1696831844378,Random Query,112885,Mobile Phone,1
Social media,99.237.164.97,91e909684058a4a5686aacc19945b82ff41293b812f95cfe14351a9de972add6,573292,AddToCart,grp-061,1696831844394,Random Query,344150,Mobile Phone,1
Social media,99.237.164.97,91e909684058a4a5686aacc19945b82ff41293b812f95cfe14351a9de972add6,573292,AddToCart,grp-061,1696831844396,Random Query,420381,Mobile Phone,1
Referral,32.151.38.98,de66d69145613e501ce712005faef379adcc8802be771db5fec741ed2f447318,495106,AddToCart,grp-239,1696831844405,Random Query,394987,Mobile Phone,1
Referral,32.151.38.98,de66d69145613e501ce712005faef379adcc8802be771db5fec741ed2f447318,495106,AddToCart,grp-239,1696831844409,Random Query,895312,Mobile Phone,1
Referral,32.151.38.98,de66d69145613e501ce712005faef379adcc8802be771db5fec741ed2f447318,495106,AddToCart,grp-239,1696831844414,Random Query,103754,Mobile Phone,1
Referral,32.151.38.98,de66d69145613e501ce712005faef379adcc8802be771db5fec741ed2f447318,495106,AddToCart,grp-239,1696831844415,Random Query,649932,Mobile Phone,1
Social media,153.194.135.41,81fadaa73d5de0884e595333370e21c436d042152a7ccc45df0433e3149acdbd,96260,IncreaseQuantity,grp-096,1696831844417,Random Query,276292,Mobile Phone,1
Social media,153.194.135.41,81fadaa73d5de0884e595333370e21c436d042152a7ccc45df0433e3149acdbd,96260,AddToCart,grp-096,1696831844423,Random Query,313081,Mobile Phone,1
Social media,153.194.135.41,81fadaa73d5de0884e595333370e21c436d042152a7ccc45df0433e3149acdbd,96260,IncreaseQuantity,grp-096,1696831844424,Random Query,903345,Mobile Phone,2
Social media,153.194.135.41,81fadaa73d5de0884e595333370e21c436d042152a7ccc45df0433e3149acdbd,96260,AddToCart,grp-096,1696831844427,Random Query,218403,Mobile Phone,2
Other,215.235.153.76,d62f03ed883b4818097c5bde87613ca7abcea47afdd3e28d81e6f2458140b29d,4231,AddToCart,grp-004,1696831844432,Random Query,97192,Mobile Phone,1
Other,215.235.153.76,d62f03ed883b4818097c5bde87613ca7abcea47afdd3e28d81e6f2458140b29d,4231,AddToCart,grp-004,1696831844442,Random Query,650227,Mobile Phone,1
Other,215.235.153.76,d62f03ed883b4818097c5bde87613ca7abcea47afdd3e28d81e6f2458140b29d,4231,AddToCart,grp-004,1696831844444,Random Query,296911,Mobile Phone,1
Other,215.235.153.76,d62f03ed883b4818097c5bde87613ca7abcea47afdd3e28d81e6f2458140b29d,4231,AddToCart,grp-004,1696831844451,Random Query,907069,Mobile Phone,1
Other,215.235.153.76,d62f03ed883b4818097c5bde87613ca7abcea47afdd3e28d81e6f2458140b29d,4231,AddToCart,grp-004,1696831844456,Random Query,235880,Mobile Phone,1
Referral,79.40.249.63,a57ac453a2546f9fc424bb453b0d46a8156d5946b0b1f7a742ac29dc76b4ca1a,688559,AddToCart,grp-176,1696831844477,Random Query,708673,Mobile Phone,1
Other,181.148.218.147,1c914cb7650aeacad75fb01e5893782eb575eea4e4abe8bb4190622eedb14a3b,885060,AddToCart,grp-117,1696831844481,Random Query,17175,Mobile Phone,1
Other,181.148.218.147,1c914cb7650aeacad75fb01e5893782eb575eea4e4abe8bb4190622eedb14a3b,885060,IncreaseQuantity,grp-117,1696831844483,Random Query,175923,Mobile Phone,2
Other,181.148.218.147,1c914cb7650aeacad75fb01e5893782eb575eea4e4abe8bb4190622eedb14a3b,885060,IncreaseQuantity,grp-117,1696831844484,Random Query,411038,Mobile Phone,5
Referral,252.54.85.252,45adacd90afc053d05005e5e9e5f607743223ceeca29e6c234b636279a387257,858812,AddToCart,grp-090,1696831844490,Random Query,506626,Mobile Phone,1
Referral,252.54.85.252,45adacd90afc053d05005e5e9e5f607743223ceeca29e6c234b636279a387257,858812,IncreaseQuantity,grp-090,1696831844492,Random Query,996727,Mobile Phone,4
Referral,252.54.85.252,45adacd90afc053d05005e5e9e5f607743223ceeca29e6c234b636279a387257,858812,IncreaseQuantity,grp-090,1696831844508,Random Query,791855,Mobile Phone,5
Referral,232.208.99.168,f1d8b2084e32eb3c120f26f95b3c540512f46b33f9ed0796ef05500b098b8128,989874,AddToCart,grp-221,1696831844513,Random Query,232965,Mobile Phone,1
Referral,232.208.99.168,f1d8b2084e32eb3c120f26f95b3c540512f46b33f9ed0796ef05500b098b8128,989874,AddToCart,grp-221,1696831844518,Random Query,19969,Mobile Phone,1
Social media,161.246.115.136,139093d50d584941bb607e3b12b1de141fa6cd4da33f53894bb848318211aaa4,907666,AddToCart,grp-139,1696831844520,Random Query,663208,Mobile Phone,1
Social media,161.246.115.136,139093d50d584941bb607e3b12b1de141fa6cd4da33f53894bb848318211aaa4,907666,IncreaseQuantity,grp-139,1696831844523,Random Query,540008,Mobile Phone,6
Social media,161.246.115.136,139093d50d584941bb607e3b12b1de141fa6cd4da33f53894bb848318211aaa4,907666,AddToCart,grp-139,1696831844526,Random Query,938175,Mobile Phone,6
Social media,161.246.115.136,139093d50d584941bb607e3b12b1de141fa6cd4da33f53894bb848318211aaa4,907666,AddToCart,grp-139,1696831844528,Random Query,103752,Mobile Phone,6
Social media,161.246.115.136,139093d50d584941bb607e3b12b1de141fa6cd4da33f53894bb848318211aaa4,907666,IncreaseQuantity,grp-139,1696831844535,Random Query,630985,Mobile Phone,8
Organic search,1.59.123.14,81bc1f481bae9b82baedf19725c3885f4911984585a4fa1d0d74403b0b4272e2,455267,AddToCart,grp-199,1696831844548,Random Query,101839,Mobile Phone,1
Organic search,1.59.123.14,81bc1f481bae9b82baedf19725c3885f4911984585a4fa1d0d74403b0b4272e2,455267,IncreaseQuantity,grp-199,1696831844557,Random Query,342290,Mobile Phone,3
Organic search,1.59.123.14,81bc1f481bae9b82baedf19725c3885f4911984585a4fa1d0d74403b0b4272e2,455267,AddToCart,grp-199,1696831844561,Random Query,458317,Mobile Phone,3
Direct,118.64.82.139,e7e64d98f67bcc8d1bbe0c23dfc192fb6c11a86224add76fd614a3b29a404371,292045,AddToCart,grp-036,1696831844573,Random Query,10411,Mobile Phone,1
Referral,111.140.127.91,b08adb331d73c59a31da8054fb4b2bea7b1e9f379976d1cf3fac723ed3506e26,152925,AddToCart,grp-152,1696831844583,Random Query,91724,Mobile Phone,1
Referral,111.140.127.91,b08adb331d73c59a31da8054fb4b2bea7b1e9f379976d1cf3fac723ed3506e26,152925,IncreaseQuantity,grp-152,1696831844594,Random Query,371194,Mobile Phone,2
Referral,58.122.179.1,3b0b15674200e2526be6fa68eaa44518cee083564b0ae97e1bf12f0b96347057,355231,AddToCart,grp-099,1696831844605,Random Query,748573,Mobile Phone,1
Referral,58.122.179.1,3b0b15674200e2526be6fa68eaa44518cee083564b0ae97e1bf12f0b96347057,355231,IncreaseQuantity,grp-099,1696831844607,Random Query,605951,Mobile Phone,3
Social media,80.110.96.123,37514a3dba20bfbf9478afe4a941d90893e6fcbba86b7782fc1d77049f7c469a,79607,AddToCart,grp-079,1696831844615,Random Query,897944,Mobile Phone,1
Other,99.94.173.203,b29e1b670a04408bd5d194b9e02bf3446de941fda9eb828eb84ebadb2226e05e,652490,AddToCart,grp-140,1696831844623,Random Query,827416,Mobile Phone,1
Other,99.94.173.203,b29e1b670a04408bd5d194b9e02bf3446de941fda9eb828eb84ebadb2226e05e,652490,AddToCart,grp-140,1696831844625,Random Query,19024,Mobile Phone,1
Other,99.94.173.203,b29e1b670a04408bd5d194b9e02bf3446de941fda9eb828eb84ebadb2226e05e,652490,AddToCart,grp-140,1696831844626,Random Query,208217,Mobile Phone,1
Other,98.26.195.74,eb9a1f27c49beadacca339d8b05abdd243009e90d39da2e2efa366c13dd980c4,75394,AddToCart,grp-075,1696831844643,Random Query,737696,Mobile Phone,1
Other,98.26.195.74,eb9a1f27c49beadacca339d8b05abdd243009e90d39da2e2efa366c13dd980c4,75394,IncreaseQuantity,grp-075,1696831844653,Random Query,547496,Mobile Phone,2
Referral,104.29.7.39,0d634c80c63111b8dedf12f44a2c79e27f4585929495c1800468ab855fcde8cd,756511,AddToCart,grp-244,1696831844658,Random Query,546454,Mobile Phone,1
Other,180.162.247.191,8a1287709865d76a9e40f133001da7d71423e008ada2c71e430638c9b013d7c8,557347,AddToCart,grp-045,1696831844660,Random Query,416370,Mobile Phone,1
Referral,247.53.174.177,e342d5bebbc4707973474928d0a59104ca5be6aaeb0b1dbad4a181eee4d52836,822432,AddToCart,grp-054,1696831844673,Random Query,864449,Mobile Phone,1
